"Sequence_ID"	"Functional.annotation"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Solyc01g097820"	"SOUL heme-binding protein "	184.24542942043	0.758220837703375	0.440064233185649	1.72297764854593	0.0848925670983026	0.443805353531529
"Solyc04g082830"	"Auxin efflux carrier family protein "	53.5087516652062	0.758396263145549	0.839301084896053	0.903604530952652	0.366205137872445	0.745210400704143
"Solyc08g045710"	"ATP synthase subunit alpha, mitochondrial "	129.449346803096	0.758893101855768	0.877675372688835	0.86466263663162	0.387223982548288	0.759137070820586
"Solyc12g049425"	NA	11.557739141592	0.758995245318966	1.2443844369006	0.609936304900601	0.541904001889642	0.849200276721195
"Solyc01g008850"	"CBL-interacting protein kinase 18 "	674.873370757024	0.759187145163116	0.596360052384885	1.27303487570483	0.203005666435653	0.618775565533725
"Solyc02g091560"	"Serine hydroxymethyltransferase "	10017.6849110923	0.759607563232444	0.640087967523329	1.18672370326155	0.235336622215039	0.653543054241583
"Solyc07g062250"	"Genomic DNA chromosome 3 BAC clone T21E2 "	1904.02491080582	0.75966002436905	0.220063732304958	3.45200009293824	0.000556447534923174	0.0418860012279984
"Solyc01g094910"	"Ferric reductase oxidase "	47.5022770724308	0.75995975218585	1.39813422047671	0.543552787032657	0.586749256520956	0.870360841139157
"Solyc09g074095"	NA	243.666430271531	0.75996625355763	0.429783910727704	1.76825198568012	0.0770187868830961	0.428154983122686
"Solyc06g075370"	"Dof zinc finger protein 9 "	86.4891644298966	0.760860124177476	0.727770744474356	1.04546676265067	0.295807294419571	0.699754823745665
"Solyc08g016190"	"60S ribosomal protein L18A "	96.7501531255012	0.76127960290288	1.91585443590989	0.397357747349593	0.691103668815113	0.915425655232917
"Solyc08g080960"	"AT-hook motif nuclear localized protein 1 "	48.0035153013935	0.761437498990495	0.865092850257015	0.880180085599223	0.378761759882425	0.754106422691792
"Solyc05g041430"	"Unknown Protein "	318.299538673121	0.761691063674569	0.507767310286577	1.5000789697247	0.133593947811493	0.528877904543916
"Solyc10g055540"	"HAT family dimerisation domain containing protein "	159.731308104377	0.761833591692496	0.456763361167697	1.66789558108361	0.0953364570452181	0.46464331832019
"Solyc10g017570"	"Carbonyl reductase 3 "	28.3875974078143	0.761876067734029	0.94428884424456	0.806825234013579	0.41976717879311	0.781994005070521
"Solyc09g090400"	"Translation initiation factor 2B "	70.5402626321597	0.76199024221102	0.76014871057174	1.0024225939131	0.3161395343696	0.713127659951869
"Solyc01g010580"	"Ribosomal protein "	1314.56997254167	0.762220045295428	0.564348077572126	1.35062043371276	0.176817051763612	0.59136681050895
"Solyc03g059314"	NA	38.3426274087759	0.762314369190855	0.643616293498588	1.18442366498686	0.236245396997547	0.654508786020282
"Solyc01g095790"	"Splicing factor 3a subunit 3 "	3445.41544812536	0.762365184219886	0.444492228305011	1.71513726376505	0.0863200637238901	0.446941839464806
"Solyc01g008460"	"2Fe-2S ferredoxin "	423.991816882971	0.762431384427664	0.159511199473569	4.77979845267228	1.75471010951457e-06	0.000940441061075549
"Solyc02g084280"	"Unknown Protein "	67.681898216979	0.762849799476511	0.778898569429429	0.979395558571029	0.327384570785259	0.721274479779089
"Solyc09g092715"	NA	3170.56506110338	0.763695023469875	0.633688103093612	1.20515916227807	0.228141864141292	0.647010989595819
"Solyc06g062960"	"Unknown Protein "	195.737482173527	0.764131429312981	0.707567790216951	1.07994094682954	0.280168477806141	0.688799996637463
"Solyc12g056360"	"Thaumatin-like protein "	153.784254296011	0.764242297850014	0.799393050997973	0.956028197763194	0.339057988578277	0.727776802030801
"Solyc05g025870"	"Unknown Protein "	16.3258033814674	0.765196828350211	1.33526901445904	0.573065666966156	0.566600232580948	0.861451092531951
"Solyc11g068890"	"NHL1 "	23.4542786882634	0.765416186712376	0.912696056508598	0.83863207390243	0.401675806332381	0.77103600131223
"Solyc12g036500"	"cDNA clone J023065D24 full insert sequence "	78.5334698203356	0.765672093184885	0.756801851127566	1.01172069286578	0.311671618655916	0.709918564762781
"Solyc00g023600"	"Unknown Protein "	12.240343041451	0.76589857280156	1.37183456964153	0.558302429280299	0.57663788637786	0.865887292212462
"Solyc04g071680"	"Receptor like kinase, RLK"	13.2071216032629	0.765978218387521	0.988882909855734	0.774589398556062	0.438582323703794	0.79227093383937
"Solyc07g053430"	"Glucan endo-1 3-beta-glucosidase 1 "	380.775057191471	0.766052798029145	0.378046986368168	2.02634282417771	0.0427296656865013	0.334322132291674
"Solyc06g053730"	"Serine/threonine protein kinase "	54.2713847315639	0.766381215075117	1.06137942138853	0.722061498113949	0.47025666837984	0.811583041112489
"Solyc02g069140"	"Leucyl-tRNA synthetase "	146.261041862726	0.766660395390112	0.73563780418841	1.04217101272538	0.297332399769705	0.701245160239192
"Solyc05g007940"	"Ribonuclease T2 "	370.365799314922	0.767026661386119	0.858377602258425	0.893577208175099	0.371548145444488	0.748751007516152
"Solyc03g044150"	"Subtilisin-like protease "	4697.17966603353	0.767101793846444	0.473403656431806	1.62039685039261	0.105147056021675	0.483480713710416
"Solyc06g051250"	"RING finger protein "	57.7510202583891	0.767125325887777	0.530666949116551	1.44558715624721	0.148293031203912	0.549955912304919
"Solyc02g070730"	"Cc-nbs, resistance protein fragment"	16.7055309672857	0.767560805178872	0.706219052635795	1.08685938493748	0.277098958193538	0.687509716042194
"Solyc01g105140"	"RNA-binding protein "	2295.0035173286	0.767966726920466	0.287856470344981	2.6678807184709	0.00763313525032141	0.159815387536425
"Solyc06g007220"	"Unknown Protein "	916.435188423051	0.768419907525714	0.907476606031062	0.846765528079533	0.39712582597835	0.767865953640131
"Solyc03g093530"	"Ethylene responsive transcription factor 1b "	100.533051574804	0.768468833988334	0.824500050400136	0.932042191647399	0.351314721304925	0.735246940291731
"Solyc03g117365"	NA	77.0133654753658	0.768477485407017	0.495751483168915	1.55012644741837	0.121111169321534	0.509572415220138
"Solyc05g052270"	"CBL-interacting protein kinase 13 "	897.853392513089	0.768560472439197	0.295346581818677	2.60223249480856	0.0092619039556506	0.171029908155615
"Solyc06g043038"	NA	24.6111165767532	0.768655377680539	0.777508812658081	0.988613074432848	0.322852486868383	0.717435788234766
"Solyc02g085745"	NA	795.942859159463	0.768661333843479	0.762233768066237	1.0084325387388	0.313246858627025	0.710805119727251
"Solyc10g085660"	"F-box protein SKIP24 "	619.707238757086	0.768794058091642	0.280799587736218	2.73787459693083	0.00618376506798318	0.144630637693579
"Solyc09g010180"	"TPR repeat-containing protein "	3430.07373219664	0.768850592672079	0.339841876213482	2.26237743634955	0.0236740937805279	0.263422565990945
"Solyc11g072500"	"Dof zinc finger protein 12 "	50.5644322701375	0.76921924214833	0.936727836474505	0.821176879981901	0.411545523780095	0.777023212174495
"Solyc04g077850"	"U-box domain-containing protein 4 "	465.203096258559	0.769298140045716	0.348320860108127	2.20859049270523	0.0272031372308934	0.277618422136885
"Solyc02g080040"	"Receptor-like protein kinase "	238.963349490014	0.769378458707828	0.95593392098517	0.804844813870522	0.420909237552321	0.782485672297665
"Solyc07g062880"	"Yippee zinc-binding-like protein "	466.55220757227	0.7697764954234	0.206847718022307	3.72146477023443	0.000198070502400746	0.0217491073611746
"Solyc08g081840"	"GAMYB-binding protein "	209.965152942877	0.769870690723741	0.508471540330244	1.51408806523119	0.130003505231098	0.523639341043537
"Solyc06g034234"	NA	14.4265333291895	0.770060296651347	1.42096896453564	0.541926189713084	0.587869354085088	0.870858492438715
"Solyc05g005140"	"Receptor like kinase, RLK"	301.59205638403	0.770142548392434	0.429653403978306	1.79247398312552	0.073057073069719	0.420111283394111
"Solyc12g056100"	"Ubiquitin-conjugating enzyme E2 8 "	4585.72450039683	0.770254577817992	0.328934146083302	2.34166804203698	0.019197781530599	0.239679457711472
"Solyc05g006900"	"Unknown Protein "	698.647364356785	0.770329567324919	0.400341047086615	1.9241833255191	0.0543316084454145	0.37173389243352
"Solyc02g077080"	"Os06g0207500 protein "	2419.89663490824	0.770442969108621	0.499490475687496	1.54245777769474	0.122962390594038	0.51298750296038
"Solyc12g099620"	"Pentatricopeptide repeat-containing protein "	51.231974395535	0.770702893787506	0.774354282929018	0.995284601348493	0.319597864914456	0.715415945506607
"Solyc11g065630"	"Unknown Protein "	20.2043751797147	0.770968039334131	0.766700670091582	1.00556588693478	0.31462444047049	0.711934111466338
"Solyc11g073110"	"Auxin-regulated protein "	14.8767541777566	0.771607047028233	0.550025069355678	1.40285796051464	0.160659199128966	0.567396966120564
"Solyc03g083460"	"RING finger protein "	87.7376925521203	0.771648272865904	0.627586112470863	1.22954963077155	0.218865801708169	0.637259809590528
"Solyc03g120340"	"CENP-C "	381.49475991543	0.771866537988177	0.276092549076819	2.79568043603167	0.00517905825364307	0.135252576498611
"Solyc06g048770"	"Unknown Protein "	11.6030767262413	0.771940385597009	0.88930569198351	0.868025913423843	0.385380146771787	0.758253276382762
"Solyc05g053350"	"Desiccation-related protein PCC13-62 "	13.4678555539484	0.771942305250745	1.13774879373559	0.678482200553439	0.497466005739863	0.827150228187644
"Solyc10g007460"	"Zinc finger "	119.979239575929	0.77225591021693	0.685608375734705	1.12638050751549	0.260004493889498	0.671720550608585
"Solyc06g053640"	"Ring H2 finger protein "	26.1186016334379	0.772824343202997	0.919970073818355	0.840053785657802	0.400878230249595	0.770603668908487
"Solyc07g045200"	"Genomic DNA chromosome 5 P1 clone MDA7 "	12.0064485110868	0.772944262462202	0.79795149414741	0.968660711999886	0.332714500950267	0.724484945791352
"Solyc03g005210"	"Non-specific lipid-transfer protein "	373.965314871108	0.773301875404921	1.15183351133735	0.671366015829031	0.50198738887818	0.829399304436863
"Solyc09g063140"	"Os06g0235500 protein "	351.569126928137	0.773368795669555	0.559111652826004	1.38320993984046	0.166600502824823	0.5755717953269
"Solyc04g015080"	"Alkylated DNA repair protein "	185.613076290155	0.773370071267002	0.295009870352595	2.62150574942687	0.00875422857006689	0.167883864854156
"Solyc06g066070"	"Phosphate translocator protein "	6.58793431076643	0.773479578746825	1.24359581319704	0.621970233848216	0.533961440946989	NA
"Solyc02g064960"	"AP2-like ethylene-responsive transcription factor At1g16060 "	250.489149418856	0.773573743611898	0.387167084965619	1.99803592208928	0.0457127657863012	0.342655463819394
"Solyc07g056540"	"L-lactate dehydrogenase "	9846.77147075811	0.773575550802084	0.915899401962863	0.844607550943079	0.398329991727153	0.76854551097396
"Solyc03g071750"	"Protein kinase 3 "	94.4674609530627	0.773683658744455	1.34535463201022	0.575077857046823	0.56523864268029	0.860744273219681
"Solyc06g062520"	"Dof zinc finger protein 4 "	172.70588577599	0.773886858728292	0.372351616241513	2.07837652630555	0.0376746930083836	0.316233397552858
"Solyc04g072775"	NA	228.7078593451	0.773956415572331	0.417000255953189	1.85600944969015	0.0634522111453947	0.396202294835738
"Solyc06g073710"	"Glucan endo-1 3-beta-glucosidase 7 "	117.196843016642	0.774084579450217	0.384100971230672	2.01531534005245	0.0438716186197889	0.337393281561821
"Solyc02g036380"	"Autophagy protein 5 "	949.675478072495	0.774168366614918	0.288688574198907	2.68167304079556	0.00732550175855993	0.156506986214249
"Solyc07g017220"	"Os10g0422600 protein "	4194.39264030444	0.774826872487221	0.325735521453906	2.37869934795203	0.0173738399081102	0.229855045526551
"Solyc02g032010"	"Unknown Protein "	15.8964539406508	0.775307894955837	0.678453226619805	1.14275806280498	0.253139055171484	0.666139833050047
"Solyc07g053690"	"OB-fold nucleic acid binding domain containing protein "	845.069003400402	0.77534112094255	0.347010196879933	2.23434679416876	0.0254602636157588	0.270988531768479
"Solyc07g018070"	"Heat shock protein-related "	151.116820094612	0.775503401701219	1.09312553689154	0.709436725727291	0.478053503980128	0.816043233603925
"Solyc01g014940"	"LRR receptor-like serine/threonine-protein kinase, RLP"	50.3458472020173	0.77566112683373	1.23828028324841	0.626401903774903	0.531051361170944	0.844136758541164
"Solyc01g080210"	"Ribonucleoside-diphosphate reductase small chain "	294.942188901175	0.775807882678081	0.541769431250357	1.43198903062431	0.152146960654955	0.555154714197074
"Solyc00g068970"	"Cytochrome P450 like_TBP "	1169.80786272821	0.77597194733274	0.7559471751211	1.02648964487291	0.304660842156521	0.706337347000462
"Solyc03g116620"	"Phospholipase D "	35.3236554916445	0.776131983711775	0.871437218304905	0.890634422547943	0.373125326017861	0.750585441346028
"Solyc05g023760"	"Receptor-like protein kinase 5 "	195.314866300968	0.776413059739232	0.327509102208373	2.37066101217929	0.0177563081054435	0.231368833603225
"Solyc03g080170"	"Genomic DNA chromosome 5 TAC clone K18G13 "	73.8516888992898	0.776756826069161	0.244682175445	3.17455419323653	0.00150066865041419	0.0760368969508309
"Solyc05g026460"	"Unknown Protein "	186.970788467243	0.776798188415244	0.767727373205162	1.01181515148042	0.311626444132737	0.709918564762781
"Solyc02g087315"	NA	24.4385587877323	0.776846632994795	0.738229014899177	1.05231116268289	0.292656811908416	0.697126354776551
"Solyc09g009030"	"Histone deacetylase 2a-like "	5205.10830343818	0.777465586260699	0.268324129107316	2.89748666602306	0.00376165728206154	0.117767601417532
"Solyc09g072690"	"Sodium/calcium exchanger protein "	110.864782255406	0.777822034757932	0.662468315160679	1.17412714986871	0.240344100192812	0.657887297546692
"Solyc01g089970"	"Nucleoside diphosphate kinase "	4153.83086055996	0.777877407385088	0.452219570397299	1.72013211790388	0.0854084287168915	0.445233849118437
"Solyc01g109420"	"Flavoprotein wrbA "	27.0688594430658	0.77816943006334	0.687895470671491	1.131232088654	0.257957419295333	0.669891729157585
"Solyc01g009170"	"Ethylene insensitive 3 class transcription factor "	2070.26968993527	0.778413280244465	0.431770677070225	1.80283961274624	0.0714134070167683	0.417211469490644
"Solyc06g053910"	"Plant-specific domain TIGR01615 family protein "	1718.52540501259	0.778453507448144	0.28159147887339	2.76447820993246	0.00570139149545567	0.140107339042257
"Solyc07g062190"	"50S ribosomal protein L13 "	1403.1683116557	0.778627022498858	0.46083879459102	1.68958653576435	0.0911070836117115	0.455636625660881
"Solyc04g007960"	"Calcium binding protein Caleosin "	440.295669133818	0.778665990014832	0.801259224153605	0.971802840506905	0.331148642487435	0.723568288629993
"Solyc01g079250"	"mRNA splicing factor ATP-dependent RNA helicase "	4980.63927065531	0.77880068635628	0.153695710329644	5.06715954977481	4.03795816067902e-07	0.00033664606739587
"Solyc02g065060"	"Short-chain dehydrogenase/reductase family protein "	90.887785456646	0.778846089367482	0.954290747119701	0.816151777346939	0.414413333393433	0.779280061055382
"Solyc03g078800"	"Glucosyltransferase-2 "	29.4242889843336	0.779210856135359	1.035713813786	0.752341859076871	0.451845501105537	0.800297499812362
"Solyc08g065820"	"B160 "	216.382418693067	0.779316627598693	0.707539462316107	1.1014461653455	0.270702522485013	0.680523512322545
"Solyc08g080990"	"Unknown Protein "	8.65986178435063	0.779346286194761	1.15325884854942	0.67577741733786	0.499181974610391	NA
"Solyc03g113670"	"AT3g47831/T23J7 "	82.4462379047363	0.779637614979041	0.438449935756365	1.77816793069908	0.0753762782560329	0.424855117854821
"Solyc02g068280"	"Subtilisin-like serine protease "	465.3338847989	0.779742502794506	0.480270900387617	1.62354725669448	0.104472469893927	0.482820129501521
"Solyc04g071140"	"Decarboxylase family protein "	3316.90789833175	0.780158672519572	0.576194817428799	1.35398418889107	0.175741422093237	0.590086427702679
"Solyc05g010470"	"Unknown Protein "	773.526068558335	0.780175245247651	0.499050944386132	1.56331784164304	0.117977853805637	0.505074455908118
"Solyc01g094320"	"Cysteine and glycine-rich protein 3 "	40.6892277074885	0.780181633125667	1.00602492095019	0.775509251191102	0.438038801052072	0.792115473303515
"Solyc12g098310"	"Cyclin dependent kinase inhibitor "	1696.16178112306	0.780324868277897	0.511113196175671	1.52671634016997	0.126831562413917	0.518898304241596
"Solyc01g079425"	NA	28.0650561097516	0.780351334549316	0.298354896232611	2.61551375359672	0.00890933330201061	0.168414836395805
